state,state_code,serial_no,blood_bank_name,address,phone,email,category,is_available,total_units,stock_O_pos,stock_O_neg,stock_A_pos,stock_A_neg,stock_B_pos,stock_B_neg,stock_AB_pos,stock_AB_neg,raw_availability,last_updated,type,scraped_at
Chhattisgarh,22,56,J.L.N. Hospital And Research Center Blood Centre,"Hospital Sector, Bhilai, , Bhilai, Durg, Chhattisgarh",0788 2856020,jlnhrc@sail-bhilaisteel.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:59:53,Blood Bank,2026-04-07T19:23:56.377753
Chhattisgarh,22,57,Mpm Blood Centre,"Mpm Hospital Aghanpur Jagdalpur , Bastar Chhatisgarh, , Aghanpur, Jagdalpur , Bastar, Chhattisgarh",8103356035,mpmbloodcentre@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:58:36,Blood Bank,2026-04-07T19:23:56.377836
Chhattisgarh,22,58,Dhamtari Christian Hospital Blood Centre,"C/O DHAMTARI CHRISTIAN HOSPITAL, RAIPUR ROAD DHAMTARI, Dhamtari, Dhamtari, Chhattisgarh",9425516222,dchdhamtari@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,"Available, A +ve, AB +ve",2026-03-03 08:46:35.107,Blood Bank,2026-04-07T19:23:56.377985
Chhattisgarh,22,59,Apollo Hospitals Blood Centre,"Vill. Lingiadih, , Blaspur, Bilaspur, Chhattisgarh",097555 50834,drprernamohan@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 07:43:32,Blood Bank,2026-04-07T19:23:56.378077
Chhattisgarh,22,60,-,"Khasra no. 48/3, 48/7, word no. 22, Near Main post office, Rajendra nagar , , Bilaspur, Chhattisgarh, -",,,Unknown,True,2,1,0,0,0,0,0,1,0,"Available, O+Ve:1, AB+Ve:1",2026-04-07 07:21:00,Blood Bank,2026-04-07T19:23:56.378160
Chhattisgarh,22,61,Chandulal Chandrakar Memorial Hospital Blood Centre,"Chandulal Chandrakar Memorial Hospital Blood Bank, Nehru Nag, , Bhilai, Durg, Chhattisgarh",9301866151,cmbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 06:58:23,Blood Bank,2026-04-07T19:23:56.378246
Chhattisgarh,22,62,Balco Medical Centre Blood Centre,"sector 36, New Capital Area, Uparwara, , Raipur, Raipur, Chhattisgarh",9874592738,Dr.Neelesh.Jain@vedanta.co.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 01:19:53,Blood Bank,2026-04-07T19:23:56.378330
Chhattisgarh,22,63,SCCH Blood Centre Raipur,"SCCH unit II, CBCC Cancer Hospital & Research Center, Dawda , , Raipur, Raipur, Chhattisgarh",9827461640,info@scch.co,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 00:02:42,Blood Bank,2026-04-07T19:23:56.378415
Chhattisgarh,22,64,Tej Blood Centre,"Main Road, , Ambikapur, Surguja, Chhattisgarh",07774-222666,rendratuteja51@gmail.com,Private,True,10,5,0,2,0,2,0,1,0,"Available, B+Ve:2, AB+Ve:1, A+Ve:2, O+Ve:5",2026-04-06 21:18:42,Blood Bank,2026-04-07T19:23:56.378529
Chhattisgarh,22,65,Sahyog Blood Centre Sarangarh,"Kh no 26/7/12, 28/7/12, Bilaspur Road, , Sarangarh, Raigarh, Chhattisgarh",9685716787,rajendraaditya9@gmail.com,Private,True,10,2,0,4,0,4,0,0,0,"Available, O+Ve:2, B+Ve:4, A+Ve:4",2026-04-06 18:01:56,Blood Bank,2026-04-07T19:23:56.378626
Chhattisgarh,22,66,Nandgaon Blood Centre,"First Floor, Above Bank of aharashtra,Power House Road, Math, , Rajnandgaon, Rajnandgaon, Chhattisgarh",8770089901,nandgaon.bloodbank@gmai.com,Private,True,6,2,0,2,0,1,0,1,0,"Available, O+Ve:2, A+Ve:2, AB+Ve:1, B+Ve:1",2026-04-06 16:52:32,Blood Bank,2026-04-07T19:23:56.378733
Chhattisgarh,22,67,Shaheed Blood Center,"SHAHEED HOSPITAL CUMPUS DALLIRAJHARA, , Dallirajhara, Balod, Chhattisgarh",9893023592,deepbijay@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,"Available, B +ve, O +ve, A +ve, AB +ve",2026-02-28 16:33:05.179,Blood Bank,2026-04-07T19:23:56.378827
Chhattisgarh,22,68,M /S Ashirwad Blood Centre,"Nehru parisar behind hotel dhillon Bhilai, , Durg, Durg, Chhattisgarh",9691733333,aashirwadbloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 15:00:05,Blood Bank,2026-04-07T19:23:56.378913
Chhattisgarh,22,69,-,"District Hospital, Ratnabandha, Dhamtari, C.G., , Dhamtari, Dhamtari, Chhattisgarh, -",,,Unknown,True,48,35,0,8,0,1,0,4,0,"Available, O+Ve:35, B+Ve:1, A+Ve:8, AB+Ve:4",2026-04-06 12:28:08,Blood Bank,2026-04-07T19:23:56.378997
Chhattisgarh,22,70,Mittal Blood Centre,"junwani road smriti nagar near surya treasure island mall bh, , Durg, Durg, Chhattisgarh",7222910417,cao@bilasa.in,Charitable/Vol,True,5,2,0,1,0,1,0,1,0,"Available, O+Ve:2, AB+Ve:1, A+Ve:1, B+Ve:1",2026-04-06 11:21:43,Blood Bank,2026-04-07T19:23:56.379114
Chhattisgarh,22,71,City Blood Centre,"ASHTVINAYAK BHAVAN, AZAD CHUOK, , TATYAPARA G.E. ROAD RAIPUR C.G., Raipur, Raipur, Chhattisgarh",9827122374,dr.lanjewarmona@gmail.com,Charitable/Vol,True,1,0,0,0,0,1,0,0,0,"Available, B+Ve:1",2026-04-06 11:06:28,Blood Bank,2026-04-07T19:23:56.379211
Chhattisgarh,22,72,"Bilasa Blood Centre, Shankar Nagar","Main Rd, Pandri, Raipur, , Raipur, Raipur, Chhattisgarh",0771-4009304,avilokitas@yahoo.com,Private,True,14,6,0,4,0,4,0,0,0,"Available, B+Ve:4, A+Ve:4, O+Ve:6",2026-04-06 11:05:03,Blood Bank,2026-04-07T19:23:56.379379
Chhattisgarh,22,73,Sahaara Blood & Component Centre,"Orrange oxygen corporate beside Shristi garden, Telibandha, , Raipur, Raipur, Chhattisgarh",8962445105,Sahaararaipur@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 10:51:12,Blood Bank,2026-04-07T19:23:56.379521
Chhattisgarh,22,74,-,"OPP. RAJIV PLAZA NEAR OLD BUS STAND, , BILASPUR, Bilaspur, Chhattisgarh, -",,,Unknown,True,8,1,0,0,0,5,0,2,0,"Available, B+Ve:5, O+Ve:1, AB+Ve:2",2026-04-06 10:39:26,Blood Bank,2026-04-07T19:23:56.379661
Chhattisgarh,22,75,Raipur Institute Of Medical Sciences Blood Centre,"RIMS, Knowledge Park, Off-NH-6,Near- MM Fun city, Village- G, , RAIPUR, Raipur, Chhattisgarh",9109190859,rimsbloodbank2022@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 10:39:20,Blood Bank,2026-04-07T19:23:56.379794
Chhattisgarh,22,76,-,"Blood Bank CIMS, , Bilaspur, Bilaspur, Chhattisgarh, -",,,Unknown,True,54,19,2,5,1,23,1,3,0,"Available, B-Ve:1, A+Ve:5, AB+Ve:3, O-Ve:2, O+Ve:19, A-Ve:1, B+Ve:23",2026-04-06 10:27:38,Blood Bank,2026-04-07T19:23:56.380019
Chhattisgarh,22,77,Samvedana Blood Centre And Component Center Korba,"plot no 771, kala sagar complex kosabadi, niharika road, plot no 771, kala sagar complex kosabadi, Korba, Korba, Chhattisgarh",6263344991,samvednabacc@gmail.com,Private,True,10,3,0,1,0,2,0,4,0,"Available, B+Ve:2, O+Ve:3, AB+Ve:4, A+Ve:1",2026-04-06 10:22:00,Blood Bank,2026-04-07T19:23:56.380327
Chhattisgarh,22,78,Sahayata Blood Centre,"Shila Mandir Road, Near Parshuram Chowk, , Balod, Balod, Chhattisgarh",7828455576,sbc15072024@gmail.com,Private,True,14,3,0,7,0,3,0,1,0,"Available, A+Ve:7, AB+Ve:1, B+Ve:3, O+Ve:3",2026-04-06 10:20:10,Blood Bank,2026-04-07T19:23:56.380542
Chhattisgarh,22,79,-,"Bemetara, Chhattisgarh, , Bemetra, Bemetra, Chhattisgarh, -",,,Unknown,True,14,4,0,2,0,6,0,2,0,"Available, B+Ve:6, O+Ve:4, A+Ve:2, AB+Ve:2",2026-04-06 09:47:42,Blood Bank,2026-04-07T19:23:56.380689
Chhattisgarh,22,80,-,"DISTRICT HOSPITAL BLOOD CENTRE  SURAJPUR, 1st floor near c.s. office D.H.SURAJPUR, Surajpur, Surajpur, Chhattisgarh, -",,,Unknown,True,2,0,0,0,0,2,0,0,0,"Available, B+Ve:2",2026-04-06 09:35:33,Blood Bank,2026-04-07T19:23:56.380822
Chhattisgarh,22,81,-,"Blood Bank, District Hospital, , Bijapur, Bijapur, Chhattisgarh, -",,,Unknown,False,0,0,0,0,0,0,0,0,0,"Available, B +ve, O +ve, A +ve",2026-02-27 08:31:25.301,Blood Bank,2026-04-07T19:23:56.380933
Chhattisgarh,22,82,-,"Govt Blood Bank, , Dantewada, Dantewada, Chhattisgarh, -",,,Unknown,True,7,0,0,5,0,2,0,0,0,"Available, A+Ve:5, B+Ve:2",2026-04-06 09:33:11,Blood Bank,2026-04-07T19:23:56.381062
Chhattisgarh,22,83,Shree Narayana Hospital Blood Centre (Health Tech Chhattisgarh (P) Ltd.),"Devendra Nagar, , Raipur, Raipur, Chhattisgarh",077130 01234,info@snh.org.in,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 09:24:32,Blood Bank,2026-04-07T19:23:56.381223
Chhattisgarh,22,84,Balaji Blood Centre Korba,"Kosabadi Chowk, behind new korba hospital, Korba, Chhattisga, , Korba, Korba, Chhattisgarh",9303839969,kbalajibloodbank@gmail.com,Private,True,6,1,0,2,0,3,0,0,0,"Available, O+Ve:1, B+Ve:3, A+Ve:2",2026-04-06 09:08:53,Blood Bank,2026-04-07T19:23:56.381415
Chhattisgarh,22,85,Sri Sathya Sai Sanjeevani Blood Bank,"SECTOR-2,NAVA RAIPUR, ATAL NAGAR, , Raipur, Raipur, Chhattisgarh",6260165022,neerajchandrakar6263@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-06 07:51:18,Blood Bank,2026-04-07T19:23:56.381585
Chhattisgarh,22,86,Shikha Blood Centre,"1ST FLOOR JEET HIEGHTS BYSAGARPARA BAIKUNTHPUR , , Baikunthpur, Koriya, Chhattisgarh",7909545555,matribhoomiwelfarefoundation@gmail.com,Private,True,3,2,0,1,0,0,0,0,0,"Available, O+Ve:2, A+Ve:1",2026-04-05 19:24:11,Blood Bank,2026-04-07T19:23:56.381742
Chhattisgarh,22,87,M/S. Samarth Blood Centre,"Premises situated at Bharti Hospital,  Campus, Saraipali, Di, , Mahasamund, Mahasamund, Chhattisgarh",6264248807,pravinsahuji24@gmail.com,Private,True,58,42,1,1,0,10,0,4,0,"Available, AB+Ve:4, A+Ve:1, O-Ve:1, O+Ve:42, B+Ve:10",2026-04-05 09:59:32,Blood Bank,2026-04-07T19:23:56.381915
Chhattisgarh,22,88,Nmdc Appolo Hospital Blood Centre,"bacheli, , dantewada, Dantewada, Chhattisgarh",9425841660,ashish3101rewa@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-05 09:09:28,Blood Bank,2026-04-07T19:23:56.382127
Chhattisgarh,22,89,District Hospital Blood Center Gaurela Pendra Marwahi,"District Hospital- Gaurela Pendra Marwahi GPM, , Gaurella, Gaurella Pendra Marwahi, Chhattisgarh",9424153011,civilsurgeongpm@gmail.com,Govt.,True,6,4,0,1,0,1,0,0,0,"Available, B+Ve:1, A+Ve:1, O+Ve:4",2026-04-04 18:00:22,Blood Bank,2026-04-07T19:23:56.382314
Chhattisgarh,22,90,"Arogya Blood Centre, Raipur","2nd Floor, Magadh Tower, Kushalpur chowk, raipur, Chhattisga, , Raipur, Raipur, Chhattisgarh",8962445105,arogyablood@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-04 11:51:32,Blood Bank,2026-04-07T19:23:56.382450
Chhattisgarh,22,91,"Hasdeo Blood Centre , Champa","PLOT NO.81 , 1ST FLOOR STATION ROAD MANJHALI TALAB MAIN ROAD, , Champa, Janjgir - Champa, Chhattisgarh",9770174022,hasdeobloodcentrechamp@gmail.com,Private,True,1,0,0,1,0,0,0,0,0,"Available, A+Ve:1",2026-04-04 11:37:32,Blood Bank,2026-04-07T19:23:56.382604
Chhattisgarh,22,92,-,"District Hospital Narayanpur, , Narayanpur, Narayanpur, Chhattisgarh, -",,,Unknown,True,8,4,0,4,0,0,0,0,0,"Available, O+Ve:4, A+Ve:4",2026-04-04 11:28:44,Blood Bank,2026-04-07T19:23:56.382737
Chhattisgarh,22,93,-,"near govt. college dallirajhara road balod, , Balod, Balod, Chhattisgarh, -",,,Unknown,True,99,34,1,34,1,15,1,12,1,"Available, AB+Ve:12, AB-Ve:1, O-Ve:1, B-Ve:1, O+Ve:34, B+Ve:15, A-Ve:1, A+Ve:34",2026-04-04 10:05:17,Blood Bank,2026-04-07T19:23:56.382902
Chhattisgarh,22,94,Bharosa Blood And Component Centre,"4th Floor, Goushala Road, , Raigarh, Raigarh, Chhattisgarh",9203716787,bharosabcc@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,"Available, O +ve",2026-04-02 07:51:02,Blood Bank,2026-04-07T19:23:56.383066
Chhattisgarh,22,95,Sanna Blood And Components Centre,"1ST FLOOR, ALKA MEDICAL HALL,SIRSA ROAD, NEAR VISHAL MEGA MART,SUPELA BHILAI, BHILAI, Durg, Chhattisgarh",8962220444,sannabloodcentrebhilai@gmail.com,Private,True,4,1,0,1,0,1,0,1,0,"Available, A+Ve:1, AB+Ve:1, O+Ve:1, B+Ve:1",2026-04-03 11:01:51,Blood Bank,2026-04-07T19:23:56.383233
Chhattisgarh,22,96,Sewabloodc,"Near Degree College, Metro Hospital Road, Lochan Nagar Raiga, In Front of Arogya Clinic , Raigarh, Raigarh, Chhattisgarh",7879003295,sewabloodbank12@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-03 10:52:33,Blood Bank,2026-04-07T19:23:56.383248
Chhattisgarh,22,97,Vandana Blood Centre,"Vandana Blood centre ,Vandana Hospital, basement area, Pakha, , Pakhanjur , Kanker, Chhattisgarh",7587151596,vandanabloodbank21@gmail.com,Private,True,3,0,1,2,0,0,0,0,0,"Available, A+Ve:2, O-Ve:1",2026-04-02 12:47:49,Blood Bank,2026-04-07T19:23:56.383263
Chhattisgarh,22,98,Aashirwad Blood Centre,"Purana raipur naka shankar nagar chowk, , , Mahasamund, Mahasamund, Chhattisgarh",9425208433,aashirwadblood@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-01 08:30:43,Blood Bank,2026-04-07T19:23:56.383278
Chhattisgarh,22,99,Samarpit Blood Centre Mungeli,"infornt of sukhnandan hospital, bilaspur road,dapura Chouck, , Mungeli, Mungeli, Chhattisgarh",7000501523,alokdeep007@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,"Available, B +ve",2026-03-01 08:32:10.775,Blood Bank,2026-04-07T19:23:56.383294
Chhattisgarh,22,100,Ashirwad Blood Centre,"At H. No.S-5, Rajiv Nagar, Shankar Nagar, , Raipur, Raipur, Chhattisgarh",9993096768,aashirwadblood@gmail.com,Charitable/Vol,True,1,0,0,0,0,1,0,0,0,"Available, B+Ve:1",2026-03-28 12:43:38,Blood Bank,2026-04-07T19:23:56.383305
Chhattisgarh,22,101,Shrishti Blood Centre,"2nd Floor, Dhillon Complex, Jawahar Nagar, Raipur C.G, , Raipur, Raipur, Chhattisgarh",9039055548,srishtibloodbank@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-27 19:32:41,Blood Bank,2026-04-07T19:23:56.383317
Chhattisgarh,22,102,Dharam Blood Centre,"NEAR PARSHURAM CHOWK  GOURAV PATH,NEW BUSSTAND ROAD CHAMPA, , CHAMPA, Janjgir - Champa, Chhattisgarh",8085152676,dharambloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-27 11:54:43,Blood Bank,2026-04-07T19:23:56.383327
Chhattisgarh,22,103,"Shivnath Blood Centre, Arang","1st floor, bharosa complex, block B, KHARORA ROAD, NEAR SAHK, , Arang, Raipur, Chhattisgarh",7024844483,shivnathbloodcentre@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-25 12:57:54,Blood Bank,2026-04-07T19:23:56.383337
Chhattisgarh,22,104,Rajdhani Blood Centre,"Jhanda Chowk, Main Road, Badhai Para, Raipur, , raipur, Raipur, Chhattisgarh",7974134936,rajdhanibloodcentre2012@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-25 10:49:51,Blood Bank,2026-04-07T19:23:56.383347
Chhattisgarh,22,105,Dr Goyal Charitable Blood Center,"3196/4822, RANI TALAB, GEHUBADI, JAIL RD,, AMBIKAPUR. CHHATTISGARH, AMBIKAPUR, Surguja, Chhattisgarh",6264965854,Drgoyalcharitablebloodcenter@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,"Available, O +ve, B +ve, A +ve",2026-03-03 10:29:05.411,Blood Bank,2026-04-07T19:23:56.383358
Chhattisgarh,22,106,Sankat Mochan Blood Center,"Kera Road, Seorinarayan, Janjgir Champa C.G., , Seorinarayan, Janjgir - Champa, Chhattisgarh",9691141596,bhishamsahu87@gmail.com,Private,True,6,1,0,3,0,2,0,0,0,"Available, O+Ve:1, B+Ve:2, A+Ve:3",2026-03-25 09:22:06,Blood Bank,2026-04-07T19:23:56.383369
Chhattisgarh,22,107,"Govt. District Hospital Blood Centre, Rajnandgaon","Civil Surgeon cum Suptt.  Dist. Hospital, Basantpur, , Basantpur, Rajnandgaon, Chhattisgarh",9993683474,bloodbankrjn@gmail.com,Govt.,True,54,26,1,2,0,23,0,2,0,"Available, O-Ve:1, A+Ve:2, AB+Ve:2, O+Ve:26, B+Ve:23",2026-03-16 11:16:23,Blood Bank,2026-04-07T19:23:56.383384
Chhattisgarh,22,108,Balaji Charitable Blood Centre,"First Floor, Plot No. 3311/3, 3312/3 in  front of Brahm Mand, Brahm Road, Ramanuj Ward, Ambikapur, Surguja, Chhattisgarh",7049709470,drmrityunjaisaraf@gmail.com,Charitable/Vol,False,0,0,0,0,0,0,0,0,0,"Available, O +ve, B +ve, O -ve",2026-03-06 10:50:17.919,Blood Bank,2026-04-07T19:23:56.383395
Chhattisgarh,22,109,"Chhattisgarh Blood Bank, (Agrawal Hospital Parisar C/O Agrawal Institute Of Medical Sciences Pvt Ltd","G.E.Road, , Raipur, Raipur, Chhattisgarh",0771 - 2259900 / 2255898,toshan1979@rediffmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-14 10:32:27,Blood Bank,2026-04-07T19:23:56.383414
Chhattisgarh,22,110,District Hospital Blood Centre Mungeli,"Mungeli, Chattisgarh, , Mungeli, Mungeli, Chhattisgarh",7987669987,bloodbankmungeli2017@gmail.com,Govt.,True,19,4,0,3,0,11,0,1,0,"Available, A+Ve:3, O+Ve:4, B+Ve:11, AB+Ve:1",2026-03-11 14:00:51,Blood Bank,2026-04-07T19:23:56.383430
Chhattisgarh,22,111,Mahanadi Blood & Component Centre,"Mahanadi blood & component centre, Khasra no. 940/4, in front of Manoj Fuels, Kurra- Raipur, Go, Gobra Nawapara Abhanpur, Raipur, Chhattisgarh",8103189663,mahanadibloodcentre@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-08 11:39:46,Blood Bank,2026-04-07T19:23:56.383442
Chhattisgarh,22,112,-,"Civil Line, Civil Hospital Kharsia, Distt. Raigarh (C.G.), , Kharsia, Raigarh, Chhattisgarh, -",,,Unknown,True,3,1,0,0,0,2,0,0,0,"Available, B+Ve:2, O+Ve:1",2026-03-03 17:40:01,Blood Bank,2026-04-07T19:23:56.383452
Chhattisgarh,22,113,Manas Sewa Blood Centre,"Address: Durg Road, Neharu Garden ke Samane, Opposite Rathod, , Dhamtari, Dhamtari, Chhattisgarh",626020371,aashishguru7@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-01 12:06:30,Blood Bank,2026-04-07T19:23:56.383466
Chhattisgarh,22,114,Ssd Blood Centre,"Katoratalab, NETAJI KATORA CHOWK KATORA TALAB IN FRONT OF SWAPNIL NURSING, Raipur, Raipur, Chhattisgarh",9425501244,ssdcliniclab123@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-02-27 11:33:35,Blood Bank,2026-04-07T19:23:56.383475
Daman and Diu,25,1,Daman Raktdan Kendra,"Govt Hospital Camios Daman, , Daman, Daman, Dadra And Nagar Haveli And Daman And Diu",9974791580,damanraktadankendra@gmail.com,Govt.,True,3,0,1,1,0,1,0,0,0,"Available, A+Ve:1, B+Ve:1, O-Ve:1",2026-04-02 10:44:43,Blood Bank,2026-04-07T19:24:00.533740
Daman and Diu,25,2,Indian Red Cross Society Blood Centre Dadra And Nagar Haveli,"1st Floor, Red Cross House, Opposite Bus Stand, Silvassa, Dadra & Nagar Haveli, Dadra And Nagar Haveli And Daman And Diu",0260-2640911,info@redcrossdnh.org.in,Red Cross ,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-03-28 10:29:22,Blood Bank,2026-04-07T19:24:00.534054
Delhi,97,1,"ABVIMS, Dr Ram Manohar Lohia Hospital","Baba Kharak Singh Marg, Near Gurudwara Bangla Sahib, New Delhi, Central, Delhi",23404286,drchaudharyk@yahoo.co.in,Govt.,True,18,5,1,4,0,5,0,2,1,"Available, O-Ve:1, AB-Ve:1, AB+Ve:2, A+Ve:4, B+Ve:5, O+Ve:5",,Blood Bank,2026-04-07T19:24:02.784819
Delhi,97,2,Indian Red Cross Society NHQ Blood Centre,"1, Red Cross Road, Sansad Marg Area, New Delhi, New Delhi, Delhi",1123711551,bloodbank@indianredcross.org,Red Cross ,True,1,0,0,1,0,0,0,0,0,"Available, A+Ve:1",,Blood Bank,2026-04-07T19:24:02.784846
Delhi,97,3,Blood Centre Guru Tegh Bahadur Hospital,"G.T.B. Hospital, Shahdara,  , Delhi, Shahdara, Delhi",9910790101,bloodbankgtbh@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 15:53:49,Blood Bank,2026-04-07T19:24:02.784859
Delhi,97,4,-,"U1/78 BUDH VIHAR, MAIN KANJHAWALA ROAD, , DELHI, North West, Delhi, -",,,Unknown,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 15:00:46,Blood Bank,2026-04-07T19:24:02.784872
Delhi,97,5,"Blood Centre, Dr. Baba Saheb Ambedkar Hospital","Regional Blood Transfusion Centre  ,Dr BSA Hospital,Sector-6, , New Delhi, North West, Delhi",7290095590,msidhar67@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 14:57:38,Blood Bank,2026-04-07T19:24:02.784885
Delhi,97,6,"Blood Centre, Max Super Specialty Hospital, (A Unit Of Devki Devi Foundation)","2, Press Enclave Road, Saket, , New Delhi, South, Delhi",1126515050,-,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 14:34:45,Blood Bank,2026-04-07T19:24:02.784897
Delhi,97,7,"Blood Centre, Deen Dayal Upadhay Hospital","Hari Nagar new delhi, , New Delhi, West, Delhi",0112085203,dduhbloodbank@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 14:33:45,Blood Bank,2026-04-07T19:24:02.784909
Delhi,97,8,"Blood Centre, National Heart Institute","49, Community Center, East of Kailash, , New Delhi, South, Delhi",26414156,contact@nhi.in,Private,True,6,0,0,2,0,2,0,2,0,"Available, A+Ve:2, AB+Ve:2, B+Ve:2",2026-04-07 14:31:17,Blood Bank,2026-04-07T19:24:02.784924
Delhi,97,9,Blood Centre Organization,"11/6B Shanti Chamber, Opp. Telephone Exchange, Pusa Road, , New Delhi, Central, Delhi",25721870,bloodbankorg@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:45:19,Blood Bank,2026-04-07T19:24:02.784935
Delhi,97,10,"Blood Centre, Jaipur Golden Hospital","2, Institutional Area, Rohini Sector-III, , New Delhi, West, Delhi",27907248,bloodbank@jghdelhi.net,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:40:09,Blood Bank,2026-04-07T19:24:02.784948
Delhi,97,11,"Blood Centre, Rajiv Gandhi Cancer Institute And Research Center","Sector-V Rohini, , Delhi, North West, Delhi",8448781520,bloodbankrgci1999@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:16:16,Blood Bank,2026-04-07T19:24:02.784959
Delhi,97,12,"Blood Centre, White Cross Blood Centre","A-60, East of Kailash, , New Delhi, South, Delhi",01149055916,kamalkantkohali@gmail.com,Private,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:11:41,Blood Bank,2026-04-07T19:24:02.784970
Delhi,97,13,Blood Centre Rajiv Gandhi Super Specialty Hospital Tahirpur Delhi,"OPD Block, 1st Floor, Tahirpur, Delhi, , Delhi, North East, Delhi",+91-011-22890619,bloodcentrergssh@gmail.com,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:10:11,Blood Bank,2026-04-07T19:24:02.784982
Delhi,97,14,"Blood Centre, Institute Of Liver And Biliary Sciences","D-1, Vasant kunj, , New Delhi, South West, Delhi",01146300000,bbank@ilbs.in,Govt.,False,0,0,0,0,0,0,0,0,0,Whole BloodNot Available Search for another Component,2026-04-07 12:02:49,Blood Bank,2026-04-07T19:24:02.784992
